Kommun,Civilstånd,Ålder,Kön,År,Antal
1280 Malmö,ogifta,5,Män,1972,1643
1280 Malmö,ogifta,5,Män,1973,1421
1280 Malmö,ogifta,5,Män,1974,1245
1280 Malmö,ogifta,5,Män,1975,1283
1280 Malmö,ogifta,5,Män,1976,1252
1280 Malmö,ogifta,5,Män,1977,1213
1280 Malmö,ogifta,5,Män,1978,1203
1280 Malmö,ogifta,5,Män,1979,1196
1280 Malmö,ogifta,5,Män,1980,1121
1280 Malmö,ogifta,5,Män,1981,1090
1280 Malmö,ogifta,5,Män,1982,1054
1280 Malmö,ogifta,5,Män,1983,1017
1280 Malmö,ogifta,5,Män,1984,1100
1280 Malmö,ogifta,5,Män,1985,1049
1280 Malmö,ogifta,5,Män,1986,1120
1280 Malmö,ogifta,5,Män,1987,1066
1280 Malmö,ogifta,5,Män,1988,1163
1280 Malmö,ogifta,5,Män,1989,1136
1280 Malmö,ogifta,5,Män,1990,1161
1280 Malmö,ogifta,5,Män,1991,1230
1280 Malmö,ogifta,5,Män,1992,1340
1280 Malmö,ogifta,5,Män,1993,1401
1280 Malmö,ogifta,5,Män,1994,1505
1280 Malmö,ogifta,5,Män,1995,1530
1280 Malmö,ogifta,5,Män,1996,1588
1280 Malmö,ogifta,5,Män,1997,1577
1280 Malmö,ogifta,5,Män,1998,1535
1280 Malmö,ogifta,5,Män,1999,1485
1280 Malmö,ogifta,5,Män,2000,1491
1280 Malmö,ogifta,5,Män,2001,1353
1280 Malmö,ogifta,5,Män,2002,1377
1280 Malmö,ogifta,5,Män,2003,1354
1280 Malmö,ogifta,5,Män,2004,1286
1280 Malmö,ogifta,5,Män,2005,1280
1280 Malmö,ogifta,5,Män,2006,1296
1280 Malmö,ogifta,5,Män,2007,1394
1280 Malmö,ogifta,5,Män,2008,1432
1280 Malmö,ogifta,5,Män,2009,1574
1280 Malmö,ogifta,5,Män,2010,1625
1280 Malmö,ogifta,5,Män,2011,1832
1280 Malmö,ogifta,5,Män,2012,1843
1280 Malmö,ogifta,5,Män,2013,1996
1280 Malmö,ogifta,5,Män,2014,2135
1280 Malmö,ogifta,5,Män,2015,2194
1280 Malmö,ogifta,5,Män,2016,2115
1280 Malmö,ogifta,5,Män,2017,2237
1280 Malmö,ogifta,5,Män,2018,2236
1280 Malmö,ogifta,5,Män,2019,2391
1280 Malmö,ogifta,5,Män,2020,2278
1280 Malmö,ogifta,5,Kvinnor,1968,1651
1280 Malmö,ogifta,5,Kvinnor,1969,1850
1280 Malmö,ogifta,5,Kvinnor,1970,1748
1280 Malmö,ogifta,5,Kvinnor,1971,1656
1280 Malmö,ogifta,5,Kvinnor,1972,1519
1280 Malmö,ogifta,5,Kvinnor,1973,1378
1280 Malmö,ogifta,5,Kvinnor,1974,1239
1280 Malmö,ogifta,5,Kvinnor,1975,1156
1280 Malmö,ogifta,5,Kvinnor,1976,1203
1280 Malmö,ogifta,5,Kvinnor,1977,1073
1280 Malmö,ogifta,5,Kvinnor,1978,1093
1280 Malmö,ogifta,5,Kvinnor,1979,1147
1280 Malmö,ogifta,5,Kvinnor,1980,1157
1280 Malmö,ogifta,5,Kvinnor,1981,1042
1280 Malmö,ogifta,5,Kvinnor,1982,983
1280 Malmö,ogifta,5,Kvinnor,1983,1037
1280 Malmö,ogifta,5,Kvinnor,1984,1019
1280 Malmö,ogifta,5,Kvinnor,1985,1017
1280 Malmö,ogifta,5,Kvinnor,1986,1025
1280 Malmö,ogifta,5,Kvinnor,1987,1049
1280 Malmö,ogifta,5,Kvinnor,1988,1009
1280 Malmö,ogifta,5,Kvinnor,1989,1081
1280 Malmö,ogifta,5,Kvinnor,1990,1140
1280 Malmö,ogifta,5,Kvinnor,1991,1212
1280 Malmö,ogifta,5,Kvinnor,1992,1163
1280 Malmö,ogifta,5,Kvinnor,1993,1282
1280 Malmö,ogifta,5,Kvinnor,1994,1436
1280 Malmö,ogifta,5,Kvinnor,1995,1534
1280 Malmö,ogifta,5,Kvinnor,1996,1393
1280 Malmö,ogifta,5,Kvinnor,1997,1485
1280 Malmö,ogifta,5,Kvinnor,1998,1518
1280 Malmö,ogifta,5,Kvinnor,1999,1475
1280 Malmö,ogifta,5,Kvinnor,2000,1436
1280 Malmö,ogifta,5,Kvinnor,2001,1264
1280 Malmö,ogifta,5,Kvinnor,2002,1285
1280 Malmö,ogifta,5,Kvinnor,2003,1246
1280 Malmö,ogifta,5,Kvinnor,2004,1275
1280 Malmö,ogifta,5,Kvinnor,2005,1271
1280 Malmö,ogifta,5,Kvinnor,2006,1249
1280 Malmö,ogifta,5,Kvinnor,2007,1335
1280 Malmö,ogifta,5,Kvinnor,2008,1434
1280 Malmö,ogifta,5,Kvinnor,2009,1456
1280 Malmö,ogifta,5,Kvinnor,2010,1592
1280 Malmö,ogifta,5,Kvinnor,2011,1663
1280 Malmö,ogifta,5,Kvinnor,2012,1751
1280 Malmö,ogifta,5,Kvinnor,2013,1951
1280 Malmö,ogifta,5,Kvinnor,2014,1990
1280 Malmö,ogifta,5,Kvinnor,2015,2154
1280 Malmö,ogifta,5,Kvinnor,2016,2099
1280 Malmö,ogifta,5,Kvinnor,2017,2189
1280 Malmö,ogifta,5,Kvinnor,2018,2238
1280 Malmö,ogifta,5,Kvinnor,2019,2155
1280 Malmö,ogifta,5,Kvinnor,2020,2120
1280 Malmö,ogifta,6,Män,1968,1574
1280 Malmö,ogifta,6,Män,1969,1765
1280 Malmö,ogifta,6,Män,1970,1819
1280 Malmö,ogifta,6,Män,1971,1761
1280 Malmö,ogifta,6,Män,1972,1662
1280 Malmö,ogifta,6,Män,1973,1556
1280 Malmö,ogifta,6,Män,1974,1368
1280 Malmö,ogifta,6,Män,1975,1190
1280 Malmö,ogifta,6,Män,1976,1249
1280 Malmö,ogifta,6,Män,1977,1235
1280 Malmö,ogifta,6,Män,1978,1220
1280 Malmö,ogifta,6,Män,1979,1184
1280 Malmö,ogifta,6,Män,1980,1157
1280 Malmö,ogifta,6,Män,1981,1098
1280 Malmö,ogifta,6,Män,1982,1057
1280 Malmö,ogifta,6,Män,1983,1049
1280 Malmö,ogifta,6,Män,1984,1015
1280 Malmö,ogifta,6,Män,1985,1074
1280 Malmö,ogifta,6,Män,1986,1052
1280 Malmö,ogifta,6,Män,1987,1105
1280 Malmö,ogifta,6,Män,1988,1050
1280 Malmö,ogifta,6,Män,1989,1146
1280 Malmö,ogifta,6,Män,1990,1143
1280 Malmö,ogifta,6,Män,1991,1156
1280 Malmö,ogifta,6,Män,1992,1254
1280 Malmö,ogifta,6,Män,1993,1334
1280 Malmö,ogifta,6,Män,1994,1418
1280 Malmö,ogifta,6,Män,1995,1535
1280 Malmö,ogifta,6,Män,1996,1539
1280 Malmö,ogifta,6,Män,1997,1620
1280 Malmö,ogifta,6,Män,1998,1583
1280 Malmö,ogifta,6,Män,1999,1536
1280 Malmö,ogifta,6,Män,2000,1470
1280 Malmö,ogifta,6,Män,2001,1487
1280 Malmö,ogifta,6,Män,2002,1335
1280 Malmö,ogifta,6,Män,2003,1368
1280 Malmö,ogifta,6,Män,2004,1357
1280 Malmö,ogifta,6,Män,2005,1286
1280 Malmö,ogifta,6,Män,2006,1282
1280 Malmö,ogifta,6,Män,2007,1295
1280 Malmö,ogifta,6,Män,2008,1382
1280 Malmö,ogifta,6,Män,2009,1434
1280 Malmö,ogifta,6,Män,2010,1550
1280 Malmö,ogifta,6,Män,2011,1598
1280 Malmö,ogifta,6,Män,2012,1797
1280 Malmö,ogifta,6,Män,2013,1824
1280 Malmö,ogifta,6,Män,2014,1960
1280 Malmö,ogifta,6,Män,2015,2107
1280 Malmö,ogifta,6,Män,2016,2183
1280 Malmö,ogifta,6,Män,2017,2083
1280 Malmö,ogifta,6,Män,2018,2214
1280 Malmö,ogifta,6,Män,2019,2187
1280 Malmö,ogifta,6,Män,2020,2303
1280 Malmö,ogifta,6,Kvinnor,1968,1539
1280 Malmö,ogifta,6,Kvinnor,1969,1623
1280 Malmö,ogifta,6,Kvinnor,1970,1812
1280 Malmö,ogifta,6,Kvinnor,1971,1689
1280 Malmö,ogifta,6,Kvinnor,1972,1559
1280 Malmö,ogifta,6,Kvinnor,1973,1432
1280 Malmö,ogifta,6,Kvinnor,1974,1336
1280 Malmö,ogifta,6,Kvinnor,1975,1202
1280 Malmö,ogifta,6,Kvinnor,1976,1134
1280 Malmö,ogifta,6,Kvinnor,1977,1189
1280 Malmö,ogifta,6,Kvinnor,1978,1068
1280 Malmö,ogifta,6,Kvinnor,1979,1065
1280 Malmö,ogifta,6,Kvinnor,1980,1125
1280 Malmö,ogifta,6,Kvinnor,1981,1122
1280 Malmö,ogifta,6,Kvinnor,1982,1037
1280 Malmö,ogifta,6,Kvinnor,1983,982
1280 Malmö,ogifta,6,Kvinnor,1984,1020
1280 Malmö,ogifta,6,Kvinnor,1985,994
1280 Malmö,ogifta,6,Kvinnor,1986,1006
1280 Malmö,ogifta,6,Kvinnor,1987,1031
1280 Malmö,ogifta,6,Kvinnor,1988,1043
1280 Malmö,ogifta,6,Kvinnor,1989,1014
1280 Malmö,ogifta,6,Kvinnor,1990,1074
1280 Malmö,ogifta,6,Kvinnor,1991,1149
1280 Malmö,ogifta,6,Kvinnor,1992,1224
1280 Malmö,ogifta,6,Kvinnor,1993,1175
1280 Malmö,ogifta,6,Kvinnor,1994,1348
1280 Malmö,ogifta,6,Kvinnor,1995,1433
1280 Malmö,ogifta,6,Kvinnor,1996,1539
1280 Malmö,ogifta,6,Kvinnor,1997,1420
1280 Malmö,ogifta,6,Kvinnor,1998,1501
1280 Malmö,ogifta,6,Kvinnor,1999,1502
1280 Malmö,ogifta,6,Kvinnor,2000,1466
1280 Malmö,ogifta,6,Kvinnor,2001,1441
1280 Malmö,ogifta,6,Kvinnor,2002,1259
1280 Malmö,ogifta,6,Kvinnor,2003,1270
1280 Malmö,ogifta,6,Kvinnor,2004,1218
1280 Malmö,ogifta,6,Kvinnor,2005,1259
1280 Malmö,ogifta,6,Kvinnor,2006,1247
1280 Malmö,ogifta,6,Kvinnor,2007,1248
1280 Malmö,ogifta,6,Kvinnor,2008,1328
1280 Malmö,ogifta,6,Kvinnor,2009,1430
1280 Malmö,ogifta,6,Kvinnor,2010,1434
1280 Malmö,ogifta,6,Kvinnor,2011,1577
1280 Malmö,ogifta,6,Kvinnor,2012,1644
1280 Malmö,ogifta,6,Kvinnor,2013,1735
1280 Malmö,ogifta,6,Kvinnor,2014,1915
1280 Malmö,ogifta,6,Kvinnor,2015,1967
1280 Malmö,ogifta,6,Kvinnor,2016,2088
1280 Malmö,ogifta,6,Kvinnor,2017,2067
1280 Malmö,ogifta,6,Kvinnor,2018,2177
1280 Malmö,ogifta,6,Kvinnor,2019,2189
1280 Malmö,ogifta,6,Kvinnor,2020,2103
1280 Malmö,ogifta,7,Män,1968,1653
1280 Malmö,ogifta,7,Män,1969,1559
1280 Malmö,ogifta,7,Män,1970,1745
1280 Malmö,ogifta,7,Män,1971,1778
1280 Malmö,ogifta,7,Män,1972,1679
1280 Malmö,ogifta,7,Män,1973,1566
1280 Malmö,ogifta,7,Män,1974,1463
1280 Malmö,ogifta,7,Män,1975,1328
1280 Malmö,ogifta,7,Män,1976,1157
1280 Malmö,ogifta,7,Män,1977,1215
1280 Malmö,ogifta,7,Män,1978,1211
1280 Malmö,ogifta,7,Män,1979,1199
1280 Malmö,ogifta,7,Män,1980,1155
1280 Malmö,ogifta,7,Män,1981,1117
1280 Malmö,ogifta,7,Män,1982,1065
1280 Malmö,ogifta,7,Män,1983,1034
1280 Malmö,ogifta,7,Män,1984,1036
1280 Malmö,ogifta,7,Män,1985,1018
1280 Malmö,ogifta,7,Män,1986,1069
1280 Malmö,ogifta,7,Män,1987,1054
1280 Malmö,ogifta,7,Män,1988,1108
1280 Malmö,ogifta,7,Män,1989,1047
1280 Malmö,ogifta,7,Män,1990,1136
1280 Malmö,ogifta,7,Män,1991,1157
1280 Malmö,ogifta,7,Män,1992,1173
1280 Malmö,ogifta,7,Män,1993,1262
1280 Malmö,ogifta,7,Män,1994,1373
1280 Malmö,ogifta,7,Män,1995,1412
1280 Malmö,ogifta,7,Män,1996,1544
1280 Malmö,ogifta,7,Män,1997,1548
1280 Malmö,ogifta,7,Män,1998,1649
1280 Malmö,ogifta,7,Män,1999,1593
1280 Malmö,ogifta,7,Män,2000,1542
1280 Malmö,ogifta,7,Män,2001,1451
1280 Malmö,ogifta,7,Män,2002,1493
1280 Malmö,ogifta,7,Män,2003,1326
1280 Malmö,ogifta,7,Män,2004,1352
1280 Malmö,ogifta,7,Män,2005,1340
1280 Malmö,ogifta,7,Män,2006,1296
1280 Malmö,ogifta,7,Män,2007,1265
1280 Malmö,ogifta,7,Män,2008,1304
1280 Malmö,ogifta,7,Män,2009,1395
1280 Malmö,ogifta,7,Män,2010,1430
1280 Malmö,ogifta,7,Män,2011,1548
1280 Malmö,ogifta,7,Män,2012,1595
1280 Malmö,ogifta,7,Män,2013,1799
1280 Malmö,ogifta,7,Män,2014,1824
1280 Malmö,ogifta,7,Män,2015,1936
1280 Malmö,ogifta,7,Män,2016,2109
1280 Malmö,ogifta,7,Män,2017,2169
1280 Malmö,ogifta,7,Män,2018,2106
1280 Malmö,ogifta,7,Män,2019,2170
1280 Malmö,ogifta,7,Män,2020,2182
1280 Malmö,ogifta,7,Kvinnor,1968,1553
1280 Malmö,ogifta,7,Kvinnor,1969,1530
1280 Malmö,ogifta,7,Kvinnor,1970,1629
1280 Malmö,ogifta,7,Kvinnor,1971,1760
1280 Malmö,ogifta,7,Kvinnor,1972,1607
1280 Malmö,ogifta,7,Kvinnor,1973,1470
1280 Malmö,ogifta,7,Kvinnor,1974,1353
1280 Malmö,ogifta,7,Kvinnor,1975,1293
1280 Malmö,ogifta,7,Kvinnor,1976,1158
1280 Malmö,ogifta,7,Kvinnor,1977,1107
1280 Malmö,ogifta,7,Kvinnor,1978,1170
1280 Malmö,ogifta,7,Kvinnor,1979,1065
1280 Malmö,ogifta,7,Kvinnor,1980,1065
1280 Malmö,ogifta,7,Kvinnor,1981,1105
1280 Malmö,ogifta,7,Kvinnor,1982,1112
1280 Malmö,ogifta,7,Kvinnor,1983,1020
1280 Malmö,ogifta,7,Kvinnor,1984,971
1280 Malmö,ogifta,7,Kvinnor,1985,1033
1280 Malmö,ogifta,7,Kvinnor,1986,992
1280 Malmö,ogifta,7,Kvinnor,1987,1013
1280 Malmö,ogifta,7,Kvinnor,1988,1019
1280 Malmö,ogifta,7,Kvinnor,1989,1038
1280 Malmö,ogifta,7,Kvinnor,1990,1022
1280 Malmö,ogifta,7,Kvinnor,1991,1089
1280 Malmö,ogifta,7,Kvinnor,1992,1161
1280 Malmö,ogifta,7,Kvinnor,1993,1234
1280 Malmö,ogifta,7,Kvinnor,1994,1223
1280 Malmö,ogifta,7,Kvinnor,1995,1361
1280 Malmö,ogifta,7,Kvinnor,1996,1450
1280 Malmö,ogifta,7,Kvinnor,1997,1555
1280 Malmö,ogifta,7,Kvinnor,1998,1448
1280 Malmö,ogifta,7,Kvinnor,1999,1496
1280 Malmö,ogifta,7,Kvinnor,2000,1493
1280 Malmö,ogifta,7,Kvinnor,2001,1457
1280 Malmö,ogifta,7,Kvinnor,2002,1450
1280 Malmö,ogifta,7,Kvinnor,2003,1252
1280 Malmö,ogifta,7,Kvinnor,2004,1254
1280 Malmö,ogifta,7,Kvinnor,2005,1193
1280 Malmö,ogifta,7,Kvinnor,2006,1259
1280 Malmö,ogifta,7,Kvinnor,2007,1261
1280 Malmö,ogifta,7,Kvinnor,2008,1267
1280 Malmö,ogifta,7,Kvinnor,2009,1335
1280 Malmö,ogifta,7,Kvinnor,2010,1418
1280 Malmö,ogifta,7,Kvinnor,2011,1425
1280 Malmö,ogifta,7,Kvinnor,2012,1574
1280 Malmö,ogifta,7,Kvinnor,2013,1660
1280 Malmö,ogifta,7,Kvinnor,2014,1726
1280 Malmö,ogifta,7,Kvinnor,2015,1913
1280 Malmö,ogifta,7,Kvinnor,2016,1961
1280 Malmö,ogifta,7,Kvinnor,2017,2064
1280 Malmö,ogifta,7,Kvinnor,2018,2038
1280 Malmö,ogifta,7,Kvinnor,2019,2182
1280 Malmö,ogifta,7,Kvinnor,2020,2170
1280 Malmö,ogifta,8,Män,1968,1508
1280 Malmö,ogifta,8,Män,1969,1652
1280 Malmö,ogifta,8,Män,1970,1558
1280 Malmö,ogifta,8,Män,1971,1712
1280 Malmö,ogifta,8,Män,1972,1696
1280 Malmö,ogifta,8,Män,1973,1595
1280 Malmö,ogifta,8,Män,1974,1517
1280 Malmö,ogifta,8,Män,1975,1422
1280 Malmö,ogifta,8,Män,1976,1309
1280 Malmö,ogifta,8,Män,1977,1141
1280 Malmö,ogifta,8,Män,1978,1219
1280 Malmö,ogifta,8,Män,1979,1176
1280 Malmö,ogifta,8,Män,1980,1196
1280 Malmö,ogifta,8,Män,1981,1134
1280 Malmö,ogifta,8,Män,1982,1124
1280 Malmö,ogifta,8,Män,1983,1057
1280 Malmö,ogifta,8,Män,1984,1034
1280 Malmö,ogifta,8,Män,1985,1034
1280 Malmö,ogifta,8,Män,1986,1017
1280 Malmö,ogifta,8,Män,1987,1074
1280 Malmö,ogifta,8,Män,1988,1056
1280 Malmö,ogifta,8,Män,1989,1099
1280 Malmö,ogifta,8,Män,1990,1055
1280 Malmö,ogifta,8,Män,1991,1143
1280 Malmö,ogifta,8,Män,1992,1176
1280 Malmö,ogifta,8,Män,1993,1183
1280 Malmö,ogifta,8,Män,1994,1286
1280 Malmö,ogifta,8,Män,1995,1378
1280 Malmö,ogifta,8,Män,1996,1420
1280 Malmö,ogifta,8,Män,1997,1549
1280 Malmö,ogifta,8,Män,1998,1593
1280 Malmö,ogifta,8,Män,1999,1671
1280 Malmö,ogifta,8,Män,2000,1589
1280 Malmö,ogifta,8,Män,2001,1559
1280 Malmö,ogifta,8,Män,2002,1449
1280 Malmö,ogifta,8,Män,2003,1494
1280 Malmö,ogifta,8,Män,2004,1334
1280 Malmö,ogifta,8,Män,2005,1344
1280 Malmö,ogifta,8,Män,2006,1338
1280 Malmö,ogifta,8,Män,2007,1310
1280 Malmö,ogifta,8,Män,2008,1273
1280 Malmö,ogifta,8,Män,2009,1293
1280 Malmö,ogifta,8,Män,2010,1396
1280 Malmö,ogifta,8,Män,2011,1423
1280 Malmö,ogifta,8,Män,2012,1542
1280 Malmö,ogifta,8,Män,2013,1608
1280 Malmö,ogifta,8,Män,2014,1799
1280 Malmö,ogifta,8,Män,2015,1803
1280 Malmö,ogifta,8,Män,2016,1922
1280 Malmö,ogifta,8,Män,2017,2117
1280 Malmö,ogifta,8,Män,2018,2167
1280 Malmö,ogifta,8,Män,2019,2099
1280 Malmö,ogifta,8,Män,2020,2174
1280 Malmö,ogifta,8,Kvinnor,1968,1495
1280 Malmö,ogifta,8,Kvinnor,1969,1575
1280 Malmö,ogifta,8,Kvinnor,1970,1507
1280 Malmö,ogifta,8,Kvinnor,1971,1597
1280 Malmö,ogifta,8,Kvinnor,1972,1689
1280 Malmö,ogifta,8,Kvinnor,1973,1524
1280 Malmö,ogifta,8,Kvinnor,1974,1422
1280 Malmö,ogifta,8,Kvinnor,1975,1336
1280 Malmö,ogifta,8,Kvinnor,1976,1249
1280 Malmö,ogifta,8,Kvinnor,1977,1136
1280 Malmö,ogifta,8,Kvinnor,1978,1100
1280 Malmö,ogifta,8,Kvinnor,1979,1143
1280 Malmö,ogifta,8,Kvinnor,1980,1060
1280 Malmö,ogifta,8,Kvinnor,1981,1036
1280 Malmö,ogifta,8,Kvinnor,1982,1088
1280 Malmö,ogifta,8,Kvinnor,1983,1104
1280 Malmö,ogifta,8,Kvinnor,1984,1022
1280 Malmö,ogifta,8,Kvinnor,1985,965
1280 Malmö,ogifta,8,Kvinnor,1986,1015
1280 Malmö,ogifta,8,Kvinnor,1987,972
1280 Malmö,ogifta,8,Kvinnor,1988,1018
1280 Malmö,ogifta,8,Kvinnor,1989,1027
1280 Malmö,ogifta,8,Kvinnor,1990,1034
1280 Malmö,ogifta,8,Kvinnor,1991,1026
1280 Malmö,ogifta,8,Kvinnor,1992,1101
1280 Malmö,ogifta,8,Kvinnor,1993,1166
1280 Malmö,ogifta,8,Kvinnor,1994,1266
1280 Malmö,ogifta,8,Kvinnor,1995,1255
1280 Malmö,ogifta,8,Kvinnor,1996,1387
1280 Malmö,ogifta,8,Kvinnor,1997,1466
1280 Malmö,ogifta,8,Kvinnor,1998,1577
1280 Malmö,ogifta,8,Kvinnor,1999,1458
1280 Malmö,ogifta,8,Kvinnor,2000,1496
1280 Malmö,ogifta,8,Kvinnor,2001,1501
1280 Malmö,ogifta,8,Kvinnor,2002,1467
1280 Malmö,ogifta,8,Kvinnor,2003,1434
1280 Malmö,ogifta,8,Kvinnor,2004,1238
1280 Malmö,ogifta,8,Kvinnor,2005,1243
1280 Malmö,ogifta,8,Kvinnor,2006,1191
1280 Malmö,ogifta,8,Kvinnor,2007,1254
1280 Malmö,ogifta,8,Kvinnor,2008,1267
1280 Malmö,ogifta,8,Kvinnor,2009,1279
1280 Malmö,ogifta,8,Kvinnor,2010,1327
1280 Malmö,ogifta,8,Kvinnor,2011,1430
1280 Malmö,ogifta,8,Kvinnor,2012,1431
1280 Malmö,ogifta,8,Kvinnor,2013,1560
1280 Malmö,ogifta,8,Kvinnor,2014,1649
1280 Malmö,ogifta,8,Kvinnor,2015,1739
1280 Malmö,ogifta,8,Kvinnor,2016,1908
1280 Malmö,ogifta,8,Kvinnor,2017,1977
1280 Malmö,ogifta,8,Kvinnor,2018,2070
1280 Malmö,ogifta,8,Kvinnor,2019,2041
1280 Malmö,ogifta,8,Kvinnor,2020,2157
1280 Malmö,ogifta,9,Män,1968,1664
1280 Malmö,ogifta,9,Män,1969,1520
1280 Malmö,ogifta,9,Män,1970,1641
1280 Malmö,ogifta,9,Män,1971,1539
1280 Malmö,ogifta,9,Män,1972,1641
1280 Malmö,ogifta,9,Män,1973,1637
1280 Malmö,ogifta,9,Män,1974,1552
1280 Malmö,ogifta,9,Män,1975,1472
1280 Malmö,ogifta,9,Män,1976,1378
1280 Malmö,ogifta,9,Män,1977,1293
1280 Malmö,ogifta,9,Män,1978,1118
1280 Malmö,ogifta,9,Män,1979,1200
1280 Malmö,ogifta,9,Män,1980,1163
1280 Malmö,ogifta,9,Män,1981,1174
1280 Malmö,ogifta,9,Män,1982,1127
1280 Malmö,ogifta,9,Män,1983,1130
1280 Malmö,ogifta,9,Män,1984,1043
1280 Malmö,ogifta,9,Män,1985,1026
1280 Malmö,ogifta,9,Män,1986,1022
1280 Malmö,ogifta,9,Män,1987,1020
1280 Malmö,ogifta,9,Män,1988,1075
1280 Malmö,ogifta,9,Män,1989,1069
1280 Malmö,ogifta,9,Män,1990,1102
1280 Malmö,ogifta,9,Män,1991,1069
1280 Malmö,ogifta,9,Män,1992,1160
1280 Malmö,ogifta,9,Män,1993,1190
1280 Malmö,ogifta,9,Män,1994,1225
1280 Malmö,ogifta,9,Män,1995,1299
1280 Malmö,ogifta,9,Män,1996,1391
1280 Malmö,ogifta,9,Män,1997,1423
1280 Malmö,ogifta,9,Män,1998,1576
1280 Malmö,ogifta,9,Män,1999,1600
1280 Malmö,ogifta,9,Män,2000,1655
1280 Malmö,ogifta,9,Män,2001,1599
1280 Malmö,ogifta,9,Män,2002,1555
1280 Malmö,ogifta,9,Män,2003,1438
1280 Malmö,ogifta,9,Män,2004,1489
1280 Malmö,ogifta,9,Män,2005,1333
1280 Malmö,ogifta,9,Män,2006,1348
1280 Malmö,ogifta,9,Män,2007,1331
1280 Malmö,ogifta,9,Män,2008,1318
1280 Malmö,ogifta,9,Män,2009,1278
1280 Malmö,ogifta,9,Män,2010,1298
1280 Malmö,ogifta,9,Män,2011,1402
1280 Malmö,ogifta,9,Män,2012,1422
1280 Malmö,ogifta,9,Män,2013,1557
1280 Malmö,ogifta,9,Män,2014,1609
1280 Malmö,ogifta,9,Män,2015,1806
1280 Malmö,ogifta,9,Män,2016,1823
1280 Malmö,ogifta,9,Män,2017,1921
1280 Malmö,ogifta,9,Män,2018,2123
1280 Malmö,ogifta,9,Män,2019,2153
1280 Malmö,ogifta,9,Män,2020,2112
1280 Malmö,ogifta,9,Kvinnor,1968,1536
1280 Malmö,ogifta,9,Kvinnor,1969,1497
1280 Malmö,ogifta,9,Kvinnor,1970,1557
1280 Malmö,ogifta,9,Kvinnor,1971,1487
1280 Malmö,ogifta,9,Kvinnor,1972,1542
1280 Malmö,ogifta,9,Kvinnor,1973,1616
1280 Malmö,ogifta,9,Kvinnor,1974,1461
1280 Malmö,ogifta,9,Kvinnor,1975,1381
1280 Malmö,ogifta,9,Kvinnor,1976,1316
1280 Malmö,ogifta,9,Kvinnor,1977,1240
1280 Malmö,ogifta,9,Kvinnor,1978,1137
1280 Malmö,ogifta,9,Kvinnor,1979,1084
1280 Malmö,ogifta,9,Kvinnor,1980,1129
1280 Malmö,ogifta,9,Kvinnor,1981,1043
1280 Malmö,ogifta,9,Kvinnor,1982,1027
1280 Malmö,ogifta,9,Kvinnor,1983,1081
1280 Malmö,ogifta,9,Kvinnor,1984,1104
1280 Malmö,ogifta,9,Kvinnor,1985,1030
1280 Malmö,ogifta,9,Kvinnor,1986,961
1280 Malmö,ogifta,9,Kvinnor,1987,1019
1280 Malmö,ogifta,9,Kvinnor,1988,968
1280 Malmö,ogifta,9,Kvinnor,1989,1023
1280 Malmö,ogifta,9,Kvinnor,1990,1021
1280 Malmö,ogifta,9,Kvinnor,1991,1064
1280 Malmö,ogifta,9,Kvinnor,1992,1049
1280 Malmö,ogifta,9,Kvinnor,1993,1113
1280 Malmö,ogifta,9,Kvinnor,1994,1206
1280 Malmö,ogifta,9,Kvinnor,1995,1284
1280 Malmö,ogifta,9,Kvinnor,1996,1270
1280 Malmö,ogifta,9,Kvinnor,1997,1407
1280 Malmö,ogifta,9,Kvinnor,1998,1482
1280 Malmö,ogifta,9,Kvinnor,1999,1572
1280 Malmö,ogifta,9,Kvinnor,2000,1462
1280 Malmö,ogifta,9,Kvinnor,2001,1502
1280 Malmö,ogifta,9,Kvinnor,2002,1506
1280 Malmö,ogifta,9,Kvinnor,2003,1434
1280 Malmö,ogifta,9,Kvinnor,2004,1417
1280 Malmö,ogifta,9,Kvinnor,2005,1234
1280 Malmö,ogifta,9,Kvinnor,2006,1276
1280 Malmö,ogifta,9,Kvinnor,2007,1189
1280 Malmö,ogifta,9,Kvinnor,2008,1268
1280 Malmö,ogifta,9,Kvinnor,2009,1279
1280 Malmö,ogifta,9,Kvinnor,2010,1298
1280 Malmö,ogifta,9,Kvinnor,2011,1329
1280 Malmö,ogifta,9,Kvinnor,2012,1442
1280 Malmö,ogifta,9,Kvinnor,2013,1456
1280 Malmö,ogifta,9,Kvinnor,2014,1576
1280 Malmö,ogifta,9,Kvinnor,2015,1675
1280 Malmö,ogifta,9,Kvinnor,2016,1743
1280 Malmö,ogifta,9,Kvinnor,2017,1930
1280 Malmö,ogifta,9,Kvinnor,2018,1986
1280 Malmö,ogifta,9,Kvinnor,2019,2067
1280 Malmö,ogifta,9,Kvinnor,2020,2026
1280 Malmö,ogifta,10,Män,1968,1632
1280 Malmö,ogifta,10,Män,1969,1653
1280 Malmö,ogifta,10,Män,1970,1503
1280 Malmö,ogifta,10,Män,1971,1629
1280 Malmö,ogifta,10,Män,1972,1481
1280 Malmö,ogifta,10,Män,1973,1563
1280 Malmö,ogifta,10,Män,1974,1599
1280 Malmö,ogifta,10,Män,1975,1518
1280 Malmö,ogifta,10,Män,1976,1435
1280 Malmö,ogifta,10,Män,1977,1367
1280 Malmö,ogifta,10,Män,1978,1287
1280 Malmö,ogifta,10,Män,1979,1109
