Kommunkod,Kommun,Parti,År,Antal
1441,Lerum,Vänsterpartiet,1976,707
1441,Lerum,övriga partier,1976,24
1442,Vårgårda,Centerpartiet,1976,2349
1442,Vårgårda,ej röstande,1976,447
1442,Vårgårda,Kristdemokraterna,1976,104
1442,Vårgårda,Liberalerna,1976,877
1442,Vårgårda,Miljöpartiet,1976,NA
1442,Vårgårda,Moderaterna,1976,1032
1442,Vårgårda,ogiltiga valsedlar,1976,9
1442,Vårgårda,Socialdemokraterna,1976,1305
1442,Vårgårda,Sverigedemokraterna,1976,NA
1442,Vårgårda,Vänsterpartiet,1976,67
1442,Vårgårda,övriga partier,1976,NA
1443,Bollebygd,Centerpartiet,1976,NA
1443,Bollebygd,ej röstande,1976,NA
1443,Bollebygd,Kristdemokraterna,1976,NA
1443,Bollebygd,Liberalerna,1976,NA
1443,Bollebygd,Miljöpartiet,1976,NA
1443,Bollebygd,Moderaterna,1976,NA
1443,Bollebygd,ogiltiga valsedlar,1976,NA
1443,Bollebygd,Socialdemokraterna,1976,NA
1443,Bollebygd,Sverigedemokraterna,1976,NA
1443,Bollebygd,Vänsterpartiet,1976,NA
1443,Bollebygd,övriga partier,1976,NA
1444,Grästorp,Centerpartiet,1976,1729
1444,Grästorp,ej röstande,1976,326
1444,Grästorp,Kristdemokraterna,1976,33
1444,Grästorp,Liberalerna,1976,384
1444,Grästorp,Miljöpartiet,1976,NA
1444,Grästorp,Moderaterna,1976,701
1444,Grästorp,ogiltiga valsedlar,1976,8
1444,Grästorp,Socialdemokraterna,1976,818
1444,Grästorp,Sverigedemokraterna,1976,NA
1444,Grästorp,Vänsterpartiet,1976,43
1444,Grästorp,övriga partier,1976,2
1445,Essunga,Centerpartiet,1976,NA
1445,Essunga,ej röstande,1976,NA
1445,Essunga,Kristdemokraterna,1976,NA
1445,Essunga,Liberalerna,1976,NA
1445,Essunga,Miljöpartiet,1976,NA
1445,Essunga,Moderaterna,1976,NA
1445,Essunga,ogiltiga valsedlar,1976,NA
1445,Essunga,Socialdemokraterna,1976,NA
1445,Essunga,Sverigedemokraterna,1976,NA
1445,Essunga,Vänsterpartiet,1976,NA
1445,Essunga,övriga partier,1976,NA
1446,Karlsborg,Centerpartiet,1976,1788
1446,Karlsborg,ej röstande,1976,359
1446,Karlsborg,Kristdemokraterna,1976,113
1446,Karlsborg,Liberalerna,1976,544
1446,Karlsborg,Miljöpartiet,1976,NA
1446,Karlsborg,Moderaterna,1976,729
1446,Karlsborg,ogiltiga valsedlar,1976,17
1446,Karlsborg,Socialdemokraterna,1976,2534
1446,Karlsborg,Sverigedemokraterna,1976,NA
1446,Karlsborg,Vänsterpartiet,1976,72
1446,Karlsborg,övriga partier,1976,7
1447,Gullspång,Centerpartiet,1976,1664
1447,Gullspång,ej röstande,1976,473
1447,Gullspång,Kristdemokraterna,1976,100
1447,Gullspång,Liberalerna,1976,342
1447,Gullspång,Miljöpartiet,1976,NA
1447,Gullspång,Moderaterna,1976,565
1447,Gullspång,ogiltiga valsedlar,1976,11
1447,Gullspång,Socialdemokraterna,1976,1784
1447,Gullspång,Sverigedemokraterna,1976,NA
1447,Gullspång,Vänsterpartiet,1976,84
1447,Gullspång,övriga partier,1976,5
1452,Tranemo,Centerpartiet,1976,2959
1452,Tranemo,ej röstande,1976,416
1452,Tranemo,Kristdemokraterna,1976,84
1452,Tranemo,Liberalerna,1976,653
1452,Tranemo,Miljöpartiet,1976,NA
1452,Tranemo,Moderaterna,1976,1155
1452,Tranemo,ogiltiga valsedlar,1976,21
1452,Tranemo,Socialdemokraterna,1976,2875
1452,Tranemo,Sverigedemokraterna,1976,NA
1452,Tranemo,Vänsterpartiet,1976,101
1452,Tranemo,övriga partier,1976,1
1460,Bengtsfors,Centerpartiet,1976,2974
1460,Bengtsfors,ej röstande,1976,778
1460,Bengtsfors,Kristdemokraterna,1976,160
1460,Bengtsfors,Liberalerna,1976,762
1460,Bengtsfors,Miljöpartiet,1976,NA
1460,Bengtsfors,Moderaterna,1976,804
1460,Bengtsfors,ogiltiga valsedlar,1976,18
1460,Bengtsfors,Socialdemokraterna,1976,3612
1460,Bengtsfors,Sverigedemokraterna,1976,NA
1460,Bengtsfors,Vänsterpartiet,1976,172
1460,Bengtsfors,övriga partier,1976,12
1461,Mellerud,Centerpartiet,1976,3273
1461,Mellerud,ej röstande,1976,578
1461,Mellerud,Kristdemokraterna,1976,166
1461,Mellerud,Liberalerna,1976,546
1461,Mellerud,Miljöpartiet,1976,NA
1461,Mellerud,Moderaterna,1976,1090
1461,Mellerud,ogiltiga valsedlar,1976,18
1461,Mellerud,Socialdemokraterna,1976,2231
1461,Mellerud,Sverigedemokraterna,1976,NA
1461,Mellerud,Vänsterpartiet,1976,102
1461,Mellerud,övriga partier,1976,NA
1462,Lilla Edet,Centerpartiet,1976,2045
1462,Lilla Edet,ej röstande,1976,572
1462,Lilla Edet,Kristdemokraterna,1976,67
1462,Lilla Edet,Liberalerna,1976,579
1462,Lilla Edet,Miljöpartiet,1976,NA
1462,Lilla Edet,Moderaterna,1976,607
1462,Lilla Edet,ogiltiga valsedlar,1976,21
1462,Lilla Edet,Socialdemokraterna,1976,3270
1462,Lilla Edet,Sverigedemokraterna,1976,NA
1462,Lilla Edet,Vänsterpartiet,1976,216
1462,Lilla Edet,övriga partier,1976,10
1463,Mark,Centerpartiet,1976,6393
1463,Mark,ej röstande,1976,1231
1463,Mark,Kristdemokraterna,1976,200
1463,Mark,Liberalerna,1976,1180
1463,Mark,Miljöpartiet,1976,NA
1463,Mark,Moderaterna,1976,3304
1463,Mark,ogiltiga valsedlar,1976,39
1463,Mark,Socialdemokraterna,1976,8857
1463,Mark,Sverigedemokraterna,1976,NA
1463,Mark,Vänsterpartiet,1976,648
1463,Mark,övriga partier,1976,6
1465,Svenljunga,Centerpartiet,1976,2813
1465,Svenljunga,ej röstande,1976,477
1465,Svenljunga,Kristdemokraterna,1976,90
1465,Svenljunga,Liberalerna,1976,468
1465,Svenljunga,Miljöpartiet,1976,NA
1465,Svenljunga,Moderaterna,1976,1403
1465,Svenljunga,ogiltiga valsedlar,1976,8
1465,Svenljunga,Socialdemokraterna,1976,2187
1465,Svenljunga,Sverigedemokraterna,1976,NA
1465,Svenljunga,Vänsterpartiet,1976,65
1465,Svenljunga,övriga partier,1976,2
1466,Herrljunga,Centerpartiet,1976,2560
1466,Herrljunga,ej röstande,1976,397
1466,Herrljunga,Kristdemokraterna,1976,82
1466,Herrljunga,Liberalerna,1976,759
1466,Herrljunga,Miljöpartiet,1976,NA
1466,Herrljunga,Moderaterna,1976,1216
1466,Herrljunga,ogiltiga valsedlar,1976,16
1466,Herrljunga,Socialdemokraterna,1976,1533
1466,Herrljunga,Sverigedemokraterna,1976,NA
1466,Herrljunga,Vänsterpartiet,1976,100
1466,Herrljunga,övriga partier,1976,NA
1470,Vara,Centerpartiet,1976,7037
1470,Vara,ej röstande,1976,1324
1470,Vara,Kristdemokraterna,1976,171
1470,Vara,Liberalerna,1976,1467
1470,Vara,Miljöpartiet,1976,NA
1470,Vara,Moderaterna,1976,3517
1470,Vara,ogiltiga valsedlar,1976,25
1470,Vara,Socialdemokraterna,1976,3244
1470,Vara,Sverigedemokraterna,1976,NA
1470,Vara,Vänsterpartiet,1976,198
1470,Vara,övriga partier,1976,7
1471,Götene,Centerpartiet,1976,2695
1471,Götene,ej röstande,1976,740
1471,Götene,Kristdemokraterna,1976,264
1471,Götene,Liberalerna,1976,1003
1471,Götene,Miljöpartiet,1976,NA
1471,Götene,Moderaterna,1976,1114
1471,Götene,ogiltiga valsedlar,1976,8
1471,Götene,Socialdemokraterna,1976,2969
1471,Götene,Sverigedemokraterna,1976,NA
1471,Götene,Vänsterpartiet,1976,189
1471,Götene,övriga partier,1976,4
1472,Tibro,Centerpartiet,1976,2348
1472,Tibro,ej röstande,1976,663
1472,Tibro,Kristdemokraterna,1976,220
1472,Tibro,Liberalerna,1976,857
1472,Tibro,Miljöpartiet,1976,NA
1472,Tibro,Moderaterna,1976,797
1472,Tibro,ogiltiga valsedlar,1976,16
1472,Tibro,Socialdemokraterna,1976,2600
1472,Tibro,Sverigedemokraterna,1976,NA
1472,Tibro,Vänsterpartiet,1976,199
1472,Tibro,övriga partier,1976,10
1473,Töreboda,Centerpartiet,1976,2871
1473,Töreboda,ej röstande,1976,702
1473,Töreboda,Kristdemokraterna,1976,93
1473,Töreboda,Liberalerna,1976,503
1473,Töreboda,Miljöpartiet,1976,NA
1473,Töreboda,Moderaterna,1976,1034
1473,Töreboda,ogiltiga valsedlar,1976,16
1473,Töreboda,Socialdemokraterna,1976,2310
1473,Töreboda,Sverigedemokraterna,1976,NA
1473,Töreboda,Vänsterpartiet,1976,124
1473,Töreboda,övriga partier,1976,11
1480,Göteborg,Centerpartiet,1976,46080
1480,Göteborg,ej röstande,1976,32133
1480,Göteborg,Kristdemokraterna,1976,2583
1480,Göteborg,Liberalerna,1976,52827
1480,Göteborg,Miljöpartiet,1976,NA
1480,Göteborg,Moderaterna,1976,50674
1480,Göteborg,ogiltiga valsedlar,1976,1889
1480,Göteborg,Socialdemokraterna,1976,112916
1480,Göteborg,Sverigedemokraterna,1976,NA
1480,Göteborg,Vänsterpartiet,1976,23482
1480,Göteborg,övriga partier,1976,1803
1481,Mölndal,Centerpartiet,1976,6233
1481,Mölndal,ej röstande,1976,2490
1481,Mölndal,Kristdemokraterna,1976,304
1481,Mölndal,Liberalerna,1976,5324
1481,Mölndal,Miljöpartiet,1976,NA
1481,Mölndal,Moderaterna,1976,4570
1481,Mölndal,ogiltiga valsedlar,1976,143
1481,Mölndal,Socialdemokraterna,1976,11740
1481,Mölndal,Sverigedemokraterna,1976,NA
1481,Mölndal,Vänsterpartiet,1976,1837
1481,Mölndal,övriga partier,1976,45
1482,Kungälv,Centerpartiet,1976,5094
1482,Kungälv,ej röstande,1976,1362
1482,Kungälv,Kristdemokraterna,1976,168
1482,Kungälv,Liberalerna,1976,2614
1482,Kungälv,Miljöpartiet,1976,NA
1482,Kungälv,Moderaterna,1976,2987
1482,Kungälv,ogiltiga valsedlar,1976,77
1482,Kungälv,Socialdemokraterna,1976,6447
1482,Kungälv,Sverigedemokraterna,1976,NA
1482,Kungälv,Vänsterpartiet,1976,614
1482,Kungälv,övriga partier,1976,3
1484,Lysekil,Centerpartiet,1976,1806
1484,Lysekil,ej röstande,1976,860
1484,Lysekil,Kristdemokraterna,1976,49
1484,Lysekil,Liberalerna,1976,1441
1484,Lysekil,Miljöpartiet,1976,NA
1484,Lysekil,Moderaterna,1976,1308
1484,Lysekil,ogiltiga valsedlar,1976,59
1484,Lysekil,Socialdemokraterna,1976,5336
1484,Lysekil,Sverigedemokraterna,1976,NA
1484,Lysekil,Vänsterpartiet,1976,313
1484,Lysekil,övriga partier,1976,6
1485,Uddevalla,Centerpartiet,1976,8239
1485,Uddevalla,ej röstande,1976,3076
1485,Uddevalla,Kristdemokraterna,1976,167
1485,Uddevalla,Liberalerna,1976,3850
1485,Uddevalla,Miljöpartiet,1976,NA
1485,Uddevalla,Moderaterna,1976,3950
1485,Uddevalla,ogiltiga valsedlar,1976,118
1485,Uddevalla,Socialdemokraterna,1976,13718
1485,Uddevalla,Sverigedemokraterna,1976,NA
1485,Uddevalla,Vänsterpartiet,1976,1098
1485,Uddevalla,övriga partier,1976,55
1486,Strömstad,Centerpartiet,1976,1848
1486,Strömstad,ej röstande,1976,809
1486,Strömstad,Kristdemokraterna,1976,90
1486,Strömstad,Liberalerna,1976,832
1486,Strömstad,Miljöpartiet,1976,NA
1486,Strömstad,Moderaterna,1976,811
1486,Strömstad,ogiltiga valsedlar,1976,20
1486,Strömstad,Socialdemokraterna,1976,2652
1486,Strömstad,Sverigedemokraterna,1976,NA
1486,Strömstad,Vänsterpartiet,1976,117
1486,Strömstad,övriga partier,1976,3
1487,Vänersborg,Centerpartiet,1976,6915
1487,Vänersborg,ej röstande,1976,2097
1487,Vänersborg,Kristdemokraterna,1976,305
1487,Vänersborg,Liberalerna,1976,2828
1487,Vänersborg,Miljöpartiet,1976,NA
1487,Vänersborg,Moderaterna,1976,3138
1487,Vänersborg,ogiltiga valsedlar,1976,50
1487,Vänersborg,Socialdemokraterna,1976,9434
1487,Vänersborg,Sverigedemokraterna,1976,NA
1487,Vänersborg,Vänsterpartiet,1976,703
1487,Vänersborg,övriga partier,1976,32
1488,Trollhättan,Centerpartiet,1976,6703
1488,Trollhättan,ej röstande,1976,3058
1488,Trollhättan,Kristdemokraterna,1976,347
1488,Trollhättan,Liberalerna,1976,4001
1488,Trollhättan,Miljöpartiet,1976,NA
1488,Trollhättan,Moderaterna,1976,3112
1488,Trollhättan,ogiltiga valsedlar,1976,92
1488,Trollhättan,Socialdemokraterna,1976,15968
1488,Trollhättan,Sverigedemokraterna,1976,NA
1488,Trollhättan,Vänsterpartiet,1976,1222
1488,Trollhättan,övriga partier,1976,56
1489,Alingsås,Centerpartiet,1976,5380
1489,Alingsås,ej röstande,1976,1564
1489,Alingsås,Kristdemokraterna,1976,381
1489,Alingsås,Liberalerna,1976,3061
1489,Alingsås,Miljöpartiet,1976,NA
1489,Alingsås,Moderaterna,1976,2800
1489,Alingsås,ogiltiga valsedlar,1976,106
1489,Alingsås,Socialdemokraterna,1976,6471
1489,Alingsås,Sverigedemokraterna,1976,NA
1489,Alingsås,Vänsterpartiet,1976,529
1489,Alingsås,övriga partier,1976,10
1490,Borås,Centerpartiet,1976,15697
1490,Borås,ej röstande,1976,5091
1490,Borås,Kristdemokraterna,1976,794
1490,Borås,Liberalerna,1976,7189
1490,Borås,Miljöpartiet,1976,NA
1490,Borås,Moderaterna,1976,13578
1490,Borås,ogiltiga valsedlar,1976,143
1490,Borås,Socialdemokraterna,1976,28274
1490,Borås,Sverigedemokraterna,1976,NA
1490,Borås,Vänsterpartiet,1976,2431
1490,Borås,övriga partier,1976,144
1491,Ulricehamn,Centerpartiet,1976,5872
1491,Ulricehamn,ej röstande,1976,972
1491,Ulricehamn,Kristdemokraterna,1976,263
1491,Ulricehamn,Liberalerna,1976,1684
1491,Ulricehamn,Miljöpartiet,1976,NA
1491,Ulricehamn,Moderaterna,1976,3027
1491,Ulricehamn,ogiltiga valsedlar,1976,26
1491,Ulricehamn,Socialdemokraterna,1976,3981
1491,Ulricehamn,Sverigedemokraterna,1976,NA
1491,Ulricehamn,Vänsterpartiet,1976,199
1491,Ulricehamn,övriga partier,1976,10
1492,Åmål,Centerpartiet,1976,2728
1492,Åmål,ej röstande,1976,930
1492,Åmål,Kristdemokraterna,1976,117
1492,Åmål,Liberalerna,1976,837
1492,Åmål,Miljöpartiet,1976,NA
1492,Åmål,Moderaterna,1976,1273
1492,Åmål,ogiltiga valsedlar,1976,15
1492,Åmål,Socialdemokraterna,1976,4029
1492,Åmål,Sverigedemokraterna,1976,NA
1492,Åmål,Vänsterpartiet,1976,167
1492,Åmål,övriga partier,1976,14
1493,Mariestad,Centerpartiet,1976,4488
1493,Mariestad,ej röstande,1976,1480
1493,Mariestad,Kristdemokraterna,1976,380
1493,Mariestad,Liberalerna,1976,1725
1493,Mariestad,Miljöpartiet,1976,NA
1493,Mariestad,Moderaterna,1976,2375
1493,Mariestad,ogiltiga valsedlar,1976,30
1493,Mariestad,Socialdemokraterna,1976,6146
1493,Mariestad,Sverigedemokraterna,1976,NA
1493,Mariestad,Vänsterpartiet,1976,434
1493,Mariestad,övriga partier,1976,76
1494,Lidköping,Centerpartiet,1976,6826
1494,Lidköping,ej röstande,1976,2379
1494,Lidköping,Kristdemokraterna,1976,374
1494,Lidköping,Liberalerna,1976,2794
1494,Lidköping,Miljöpartiet,1976,NA
1494,Lidköping,Moderaterna,1976,3233
1494,Lidköping,ogiltiga valsedlar,1976,48
1494,Lidköping,Socialdemokraterna,1976,8948
1494,Lidköping,Sverigedemokraterna,1976,NA
1494,Lidköping,Vänsterpartiet,1976,981
1494,Lidköping,övriga partier,1976,50
1495,Skara,Centerpartiet,1976,3819
1495,Skara,ej röstande,1976,985
1495,Skara,Kristdemokraterna,1976,149
1495,Skara,Liberalerna,1976,1335
1495,Skara,Miljöpartiet,1976,NA
1495,Skara,Moderaterna,1976,1978
1495,Skara,ogiltiga valsedlar,1976,38
1495,Skara,Socialdemokraterna,1976,4148
1495,Skara,Sverigedemokraterna,1976,NA
1495,Skara,Vänsterpartiet,1976,283
1495,Skara,övriga partier,1976,16
1496,Skövde,Centerpartiet,1976,8597
1496,Skövde,ej röstande,1976,2784
1496,Skövde,Kristdemokraterna,1976,572
1496,Skövde,Liberalerna,1976,3564
1496,Skövde,Miljöpartiet,1976,NA
1496,Skövde,Moderaterna,1976,4119
1496,Skövde,ogiltiga valsedlar,1976,71
1496,Skövde,Socialdemokraterna,1976,10646
1496,Skövde,Sverigedemokraterna,1976,NA
1496,Skövde,Vänsterpartiet,1976,903
1496,Skövde,övriga partier,1976,108
1497,Hjo,Centerpartiet,1976,1613
1497,Hjo,ej röstande,1976,470
1497,Hjo,Kristdemokraterna,1976,210
1497,Hjo,Liberalerna,1976,467
1497,Hjo,Miljöpartiet,1976,NA
1497,Hjo,Moderaterna,1976,982
1497,Hjo,ogiltiga valsedlar,1976,8
1497,Hjo,Socialdemokraterna,1976,1947
1497,Hjo,Sverigedemokraterna,1976,NA
1497,Hjo,Vänsterpartiet,1976,107
1497,Hjo,övriga partier,1976,3
1498,Tidaholm,Centerpartiet,1976,2968
1498,Tidaholm,ej röstande,1976,645
1498,Tidaholm,Kristdemokraterna,1976,206
1498,Tidaholm,Liberalerna,1976,702
1498,Tidaholm,Miljöpartiet,1976,NA
1498,Tidaholm,Moderaterna,1976,927
1498,Tidaholm,ogiltiga valsedlar,1976,22
1498,Tidaholm,Socialdemokraterna,1976,3911
1498,Tidaholm,Sverigedemokraterna,1976,NA
1498,Tidaholm,Vänsterpartiet,1976,273
1498,Tidaholm,övriga partier,1976,16
1499,Falköping,Centerpartiet,1976,9193
1499,Falköping,ej röstande,1976,1841
1499,Falköping,Kristdemokraterna,1976,481
1499,Falköping,Liberalerna,1976,2089
1499,Falköping,Miljöpartiet,1976,NA
1499,Falköping,Moderaterna,1976,3521
1499,Falköping,ogiltiga valsedlar,1976,40
1499,Falköping,Socialdemokraterna,1976,6920
1499,Falköping,Sverigedemokraterna,1976,NA
1499,Falköping,Vänsterpartiet,1976,474
1499,Falköping,övriga partier,1976,33
1715,Kil,Centerpartiet,1976,1941
1715,Kil,ej röstande,1976,438
1715,Kil,Kristdemokraterna,1976,36
1715,Kil,Liberalerna,1976,1055
1715,Kil,Miljöpartiet,1976,NA
1715,Kil,Moderaterna,1976,944
1715,Kil,ogiltiga valsedlar,1976,16
1715,Kil,Socialdemokraterna,1976,2509
1715,Kil,Sverigedemokraterna,1976,NA
1715,Kil,Vänsterpartiet,1976,135
1715,Kil,övriga partier,1976,27
1730,Eda,Centerpartiet,1976,2004
1730,Eda,ej röstande,1976,564
1730,Eda,Kristdemokraterna,1976,45
1730,Eda,Liberalerna,1976,447
1730,Eda,Miljöpartiet,1976,NA
1730,Eda,Moderaterna,1976,645
1730,Eda,ogiltiga valsedlar,1976,15
1730,Eda,Socialdemokraterna,1976,3215
1730,Eda,Sverigedemokraterna,1976,NA
1730,Eda,Vänsterpartiet,1976,161
1730,Eda,övriga partier,1976,9
1737,Torsby,Centerpartiet,1976,3238
1737,Torsby,ej röstande,1976,1166
1737,Torsby,Kristdemokraterna,1976,81
1737,Torsby,Liberalerna,1976,709
1737,Torsby,Miljöpartiet,1976,NA
1737,Torsby,Moderaterna,1976,1329
1737,Torsby,ogiltiga valsedlar,1976,26
1737,Torsby,Socialdemokraterna,1976,5105
1737,Torsby,Sverigedemokraterna,1976,NA
1737,Torsby,Vänsterpartiet,1976,877
1737,Torsby,övriga partier,1976,37
1760,Storfors,Centerpartiet,1976,695
1760,Storfors,ej röstande,1976,183
1760,Storfors,Kristdemokraterna,1976,48
1760,Storfors,Liberalerna,1976,236
1760,Storfors,Miljöpartiet,1976,NA
1760,Storfors,Moderaterna,1976,360
1760,Storfors,ogiltiga valsedlar,1976,4
1760,Storfors,Socialdemokraterna,1976,2100
1760,Storfors,Sverigedemokraterna,1976,NA
1760,Storfors,Vänsterpartiet,1976,119
1760,Storfors,övriga partier,1976,8
1761,Hammarö,Centerpartiet,1976,1251
1761,Hammarö,ej röstande,1976,472
1761,Hammarö,Kristdemokraterna,1976,22
1761,Hammarö,Liberalerna,1976,684
1761,Hammarö,Miljöpartiet,1976,NA
1761,Hammarö,Moderaterna,1976,830
1761,Hammarö,ogiltiga valsedlar,1976,23
1761,Hammarö,Socialdemokraterna,1976,4245
1761,Hammarö,Sverigedemokraterna,1976,NA
1761,Hammarö,Vänsterpartiet,1976,324
1761,Hammarö,övriga partier,1976,44
1762,Munkfors,Centerpartiet,1976,630
1762,Munkfors,ej röstande,1976,239
1762,Munkfors,Kristdemokraterna,1976,24
1762,Munkfors,Liberalerna,1976,279
1762,Munkfors,Miljöpartiet,1976,NA
1762,Munkfors,Moderaterna,1976,227
1762,Munkfors,ogiltiga valsedlar,1976,16
1762,Munkfors,Socialdemokraterna,1976,2671
1762,Munkfors,Sverigedemokraterna,1976,NA
1762,Munkfors,Vänsterpartiet,1976,144
1762,Munkfors,övriga partier,1976,3
1763,Forshaga,Centerpartiet,1976,1799
1763,Forshaga,ej röstande,1976,447
1763,Forshaga,Kristdemokraterna,1976,60
1763,Forshaga,Liberalerna,1976,617
1763,Forshaga,Miljöpartiet,1976,NA
1763,Forshaga,Moderaterna,1976,653
1763,Forshaga,ogiltiga valsedlar,1976,23
1763,Forshaga,Socialdemokraterna,1976,4217
1763,Forshaga,Sverigedemokraterna,1976,NA
1763,Forshaga,Vänsterpartiet,1976,217
1763,Forshaga,övriga partier,1976,11
1764,Grums,Centerpartiet,1976,1779
1764,Grums,ej röstande,1976,614
1764,Grums,Kristdemokraterna,1976,56
1764,Grums,Liberalerna,1976,527
1764,Grums,Miljöpartiet,1976,NA
1764,Grums,Moderaterna,1976,571
1764,Grums,ogiltiga valsedlar,1976,8
1764,Grums,Socialdemokraterna,1976,3979
1764,Grums,Sverigedemokraterna,1976,NA
1764,Grums,Vänsterpartiet,1976,303
1764,Grums,övriga partier,1976,16
1765,Årjäng,Centerpartiet,1976,2657
1765,Årjäng,ej röstande,1976,1043
1765,Årjäng,Kristdemokraterna,1976,166
1765,Årjäng,Liberalerna,1976,826
1765,Årjäng,Miljöpartiet,1976,NA
1765,Årjäng,Moderaterna,1976,972
1765,Årjäng,ogiltiga valsedlar,1976,4
1765,Årjäng,Socialdemokraterna,1976,1801
1765,Årjäng,Sverigedemokraterna,1976,NA
1765,Årjäng,Vänsterpartiet,1976,74
1765,Årjäng,övriga partier,1976,7
1766,Sunne,Centerpartiet,1976,4179
1766,Sunne,ej röstande,1976,834
1766,Sunne,Kristdemokraterna,1976,50
1766,Sunne,Liberalerna,1976,844
1766,Sunne,Miljöpartiet,1976,NA
1766,Sunne,Moderaterna,1976,1489
1766,Sunne,ogiltiga valsedlar,1976,22
1766,Sunne,Socialdemokraterna,1976,3183
1766,Sunne,Sverigedemokraterna,1976,NA
1766,Sunne,Vänsterpartiet,1976,127
1766,Sunne,övriga partier,1976,22
1780,Karlstad,Centerpartiet,1976,11353
1780,Karlstad,ej röstande,1976,4029
1780,Karlstad,Kristdemokraterna,1976,238
1780,Karlstad,Liberalerna,1976,6082
1780,Karlstad,Miljöpartiet,1976,NA
1780,Karlstad,Moderaterna,1976,9440
1780,Karlstad,ogiltiga valsedlar,1976,158
1780,Karlstad,Socialdemokraterna,1976,21026
1780,Karlstad,Sverigedemokraterna,1976,NA
1780,Karlstad,Vänsterpartiet,1976,1934
1780,Karlstad,övriga partier,1976,188
1781,Kristinehamn,Centerpartiet,1976,4302
1781,Kristinehamn,ej röstande,1976,1549
1781,Kristinehamn,Kristdemokraterna,1976,226
1781,Kristinehamn,Liberalerna,1976,2074
1781,Kristinehamn,Miljöpartiet,1976,NA
1781,Kristinehamn,Moderaterna,1976,2493
1781,Kristinehamn,ogiltiga valsedlar,1976,39
1781,Kristinehamn,Socialdemokraterna,1976,9057
1781,Kristinehamn,Sverigedemokraterna,1976,NA
1781,Kristinehamn,Vänsterpartiet,1976,800
1781,Kristinehamn,övriga partier,1976,25
1782,Filipstad,Centerpartiet,1976,1860
1782,Filipstad,ej röstande,1976,886
1782,Filipstad,Kristdemokraterna,1976,67
1782,Filipstad,Liberalerna,1976,858
1782,Filipstad,Miljöpartiet,1976,NA
1782,Filipstad,Moderaterna,1976,999
1782,Filipstad,ogiltiga valsedlar,1976,43
1782,Filipstad,Socialdemokraterna,1976,6326
1782,Filipstad,Sverigedemokraterna,1976,NA
1782,Filipstad,Vänsterpartiet,1976,563
1782,Filipstad,övriga partier,1976,22
1783,Hagfors,Centerpartiet,1976,2690
1783,Hagfors,ej röstande,1976,857
1783,Hagfors,Kristdemokraterna,1976,98
1783,Hagfors,Liberalerna,1976,598
1783,Hagfors,Miljöpartiet,1976,NA
1783,Hagfors,Moderaterna,1976,917
1783,Hagfors,ogiltiga valsedlar,1976,23
1783,Hagfors,Socialdemokraterna,1976,7957
1783,Hagfors,Sverigedemokraterna,1976,NA
1783,Hagfors,Vänsterpartiet,1976,881
1783,Hagfors,övriga partier,1976,37
1784,Arvika,Centerpartiet,1976,5458
1784,Arvika,ej röstande,1976,2007
1784,Arvika,Kristdemokraterna,1976,105
1784,Arvika,Liberalerna,1976,2170
1784,Arvika,Miljöpartiet,1976,NA
1784,Arvika,Moderaterna,1976,2290
1784,Arvika,ogiltiga valsedlar,1976,34
1784,Arvika,Socialdemokraterna,1976,8032
1784,Arvika,Sverigedemokraterna,1976,NA
1784,Arvika,Vänsterpartiet,1976,848
1784,Arvika,övriga partier,1976,60
1785,Säffle,Centerpartiet,1976,4794
1785,Säffle,ej röstande,1976,1304
1785,Säffle,Kristdemokraterna,1976,144
1785,Säffle,Liberalerna,1976,1280
1785,Säffle,Miljöpartiet,1976,NA
1785,Säffle,Moderaterna,1976,1759
1785,Säffle,ogiltiga valsedlar,1976,31
1785,Säffle,Socialdemokraterna,1976,5080
